paper_year,paper_id,paper_title,paper_authors,paper_language,citation_id,citation_info,citation_year,citation_validity,citation_origin,citation_type,citation_scope,citation_longevity
2010,1,A Study of the Relationships between Source Code Metrics and Attractiveness in Free Software Projects,"Paulo Meirelles, Carlos Denner Santos Jr., João Miranda, Fabio Kon, Antonio Soares de Azevedo Terceiro, Christina Chavez",english,57,"Hall, N. Green. ""Fuzzy DSS enhance cognitive support for strategic planning in an uncertain environment."" In Proceedings of 3rd International Symposium on Uncertainty Modeling and Analysis and Annual Conference of the North American Fuzzy Information Processing Society, pp. 509-512. IEEE, 1995.",1995,invalid,community_int,conference,international,
2010,1,A Study of the Relationships between Source Code Metrics and Attractiveness in Free Software Projects,"Paulo Meirelles, Carlos Denner Santos Jr., João Miranda, Fabio Kon, Antonio Soares de Azevedo Terceiro, Christina Chavez",english,58,"Heidler, Kirstin, Christoph Meinel, M. Sc Thomas Staubitz, and MA Catrina Grella. ""E-Learning and the Sustainability of a Programming Exercise Sharing Platform in the Context of Open Source."" (2017).",2017,valid,community_int,msc_phd,international,7
2010,1,A Study of the Relationships between Source Code Metrics and Attractiveness in Free Software Projects,"Paulo Meirelles, Carlos Denner Santos Jr., João Miranda, Fabio Kon, Antonio Soares de Azevedo Terceiro, Christina Chavez",english,59,"Alenezi, Mamdouh. ""Internal Quality Evolution of Open-Source Software Systems."" Applied Sciences 11, no. 12 (2021): 5690.",2021,valid,community_int,journal,international,11
2010,1,A Study of the Relationships between Source Code Metrics and Attractiveness in Free Software Projects,"Paulo Meirelles, Carlos Denner Santos Jr., João Miranda, Fabio Kon, Antonio Soares de Azevedo Terceiro, Christina Chavez",english,60,"van Driel, Daan Vincent, Alexandru C. Telea, and Johannes F. Kruiger. ""Automatic visualized explanations of Multidimensional Projections—."" PhD diss., Faculty of Science and Engineering, 2017.",2017,valid,community_int,msc_phd,international,7
2010,1,A Study of the Relationships between Source Code Metrics and Attractiveness in Free Software Projects,"Paulo Meirelles, Carlos Denner Santos Jr., João Miranda, Fabio Kon, Antonio Soares de Azevedo Terceiro, Christina Chavez",english,61,"Arman, Ala. ""SUPPORTING USERS IN CLOUD PLAN SELECTION."" (2018).",2018,valid,community_int,msc_phd,international,8
2010,1,A Study of the Relationships between Source Code Metrics and Attractiveness in Free Software Projects,"Paulo Meirelles, Carlos Denner Santos Jr., João Miranda, Fabio Kon, Antonio Soares de Azevedo Terceiro, Christina Chavez",english,62,"Stirbens, Kathleen, and Rafael Feijo. ""Best Practices for Project Management: A Further Study."" In Proceedings of the International Conference on Software Engineering Research and Practice (SERP), p. 1. The Steering Committee of The World Congress in Computer Science, Computer Engineering and Applied Computing (WorldComp), 2011.",2011,valid,community_int,conference,international,1
2010,1,A Study of the Relationships between Source Code Metrics and Attractiveness in Free Software Projects,"Paulo Meirelles, Carlos Denner Santos Jr., João Miranda, Fabio Kon, Antonio Soares de Azevedo Terceiro, Christina Chavez",english,63,"Tian, Zonglin, Xiaorui Zhai, Gijs van Steenpaal, Lingyun Yu, Evanthia Dimara, Mateus Espadoto, and Alexandru Telea. ""Quantitative and Qualitative Comparison of 2D and 3D Projection Techniques for High-Dimensional Data."" Information 12, no. 6 (2021): 239.",2021,valid,community_nat,conference,international,11
2010,1,A Study of the Relationships between Source Code Metrics and Attractiveness in Free Software Projects,"Paulo Meirelles, Carlos Denner Santos Jr., João Miranda, Fabio Kon, Antonio Soares de Azevedo Terceiro, Christina Chavez",english,64,"Fernandes, Eduardo Moreira. ""Critical Internal Attributes when Evolving Software Features."" PhD diss., PUC-Rio, 2021.",2021,valid,community_nat,msc_phd,national_other,11
2010,1,A Study of the Relationships between Source Code Metrics and Attractiveness in Free Software Projects,"Paulo Meirelles, Carlos Denner Santos Jr., João Miranda, Fabio Kon, Antonio Soares de Azevedo Terceiro, Christina Chavez",english,65,"Simonson, Niko. ""Parallelized Pacific Northwest Climate Data Analysis Framework.""",2018,valid,community_int,other,international,8
2010,1,A Study of the Relationships between Source Code Metrics and Attractiveness in Free Software Projects,"Paulo Meirelles, Carlos Denner Santos Jr., João Miranda, Fabio Kon, Antonio Soares de Azevedo Terceiro, Christina Chavez",english,66,"Becho, João Pedro Pereira. ""Applying TSR techniques over large test suites."" PhD diss., Universidade de Lisboa (Portugal), 2020.",2020,valid,community_int,msc_phd,international,10
2010,1,A Study of the Relationships between Source Code Metrics and Attractiveness in Free Software Projects,"Paulo Meirelles, Carlos Denner Santos Jr., João Miranda, Fabio Kon, Antonio Soares de Azevedo Terceiro, Christina Chavez",english,67,"van Steenpaal, G. J. ""Augmenting Reduction Plots with Localized Explanations."" Master's thesis, 2021.",2021,valid,community_int,msc_phd,international,11
2010,1,A Study of the Relationships between Source Code Metrics and Attractiveness in Free Software Projects,"Paulo Meirelles, Carlos Denner Santos Jr., João Miranda, Fabio Kon, Antonio Soares de Azevedo Terceiro, Christina Chavez",english,68,"Nieuwhof, Ben. ""Attractiveness to new Contributors of Open Source Software projects on Github.""",2021,valid,community_int,msc_phd,international,11
2010,1,A Study of the Relationships between Source Code Metrics and Attractiveness in Free Software Projects,"Paulo Meirelles, Carlos Denner Santos Jr., João Miranda, Fabio Kon, Antonio Soares de Azevedo Terceiro, Christina Chavez",english,69,"Corral, Luis, and Ilenia Fronza. ""Better Code for Better Apps.""",2015,invalid,community_int,conference,international,
2010,1,A Study of the Relationships between Source Code Metrics and Attractiveness in Free Software Projects,"Paulo Meirelles, Carlos Denner Santos Jr., João Miranda, Fabio Kon, Antonio Soares de Azevedo Terceiro, Christina Chavez",english,70,"Stasiewicz, Arkadiusz, and Richard Cyganiak. ""Deliverable 2.1 Generic OpenCube Reference Architecture.""",,invalid,,,,
2010,1,A Study of the Relationships between Source Code Metrics and Attractiveness in Free Software Projects,"Paulo Meirelles, Carlos Denner Santos Jr., João Miranda, Fabio Kon, Antonio Soares de Azevedo Terceiro, Christina Chavez",english,71,"Silva, Jefferson de Oliveira. ""Engagement in Open Source Software Projects via Summer of Code Programs."" PhD diss., Universidade de São Paulo, 2019.",2019,valid,community_nat,msc_phd,national_other,9
2010,1,A Study of the Relationships between Source Code Metrics and Attractiveness in Free Software Projects,"Paulo Meirelles, Carlos Denner Santos Jr., João Miranda, Fabio Kon, Antonio Soares de Azevedo Terceiro, Christina Chavez",english,72,"Kaminka, Gal A., and Alon T. Zanbar. ""Intelligent Agents are More Complex: Initial Empirical Findings."" In Artificial Intelligence Methods For Software Engineering, pp. 87-108. 2021.",2021,valid,community_int,other,international,11
2010,1,A Study of the Relationships between Source Code Metrics and Attractiveness in Free Software Projects,"Paulo Meirelles, Carlos Denner Santos Jr., João Miranda, Fabio Kon, Antonio Soares de Azevedo Terceiro, Christina Chavez",english,73,"Lamba, Akashdeep Singh, and B. Tech. ""A Solid-powered decentralised social network for academics: An evaluation of key considerations for developing practical Solid-powered applications."" (2019).",2019,valid,community_int,msc_phd,international,9
2010,1,A Study of the Relationships between Source Code Metrics and Attractiveness in Free Software Projects,"Paulo Meirelles, Carlos Denner Santos Jr., João Miranda, Fabio Kon, Antonio Soares de Azevedo Terceiro, Christina Chavez",english,74,"Ogunrinde, Mutiat A., and Solomon O. Akinola. ""Performance Evaluation of a Code Complexity Measurement Tool: An Empirical Approach."" (2020).",2020,valid,community_int,journal,international,10
2010,1,A Study of the Relationships between Source Code Metrics and Attractiveness in Free Software Projects,"Paulo Meirelles, Carlos Denner Santos Jr., João Miranda, Fabio Kon, Antonio Soares de Azevedo Terceiro, Christina Chavez",english,75,"Azevedo Terceiro, Antonio Soares de. ""Caracterização da Complexidade Estrutural em Sistemas de Software."" (2012).",2012,valid,self,msc_phd,national_other,2
2010,1,A Study of the Relationships between Source Code Metrics and Attractiveness in Free Software Projects,"Paulo Meirelles, Carlos Denner Santos Jr., João Miranda, Fabio Kon, Antonio Soares de Azevedo Terceiro, Christina Chavez",english,76,"Greguš, Peter. ""ZLEPŠOVANIE KVALITY KÓDU POMOCOU TECHNÍK REFAKTORINGU.""",2012,valid,community_int,other,international,2
2010,1,A Study of the Relationships between Source Code Metrics and Attractiveness in Free Software Projects,"Paulo Meirelles, Carlos Denner Santos Jr., João Miranda, Fabio Kon, Antonio Soares de Azevedo Terceiro, Christina Chavez",english,77,"Esposte, Del, Arthur de Moura, and Carlos Filipe Lima Bezerra. ""Cenário de Decisões Baseado em Métricas de Software: Definição e Implementação de Cenários a partir de Métricas de Design e de Vulnerabilidade para Tomada de Decisão."" (2014).",2014,valid,self,other,national_other,4
2010,1,A Study of the Relationships between Source Code Metrics and Attractiveness in Free Software Projects,"Paulo Meirelles, Carlos Denner Santos Jr., João Miranda, Fabio Kon, Antonio Soares de Azevedo Terceiro, Christina Chavez",english,78,"de Sousa, Eduardo Pereira, and Eduardo Martins Guerra. ""ESHistory: Ferramenta de Extração de Métricas Históricas para Projetos JavaScript."" Tecnia 1, no. 2 (2016): 131-142.",2016,valid,community_nat,journal,national_other,6
2010,1,A Study of the Relationships between Source Code Metrics and Attractiveness in Free Software Projects,"Paulo Meirelles, Carlos Denner Santos Jr., João Miranda, Fabio Kon, Antonio Soares de Azevedo Terceiro, Christina Chavez",english,79,"Oliveira Filho, Carlos Morais de. ""Kalibro: interpretação de métricas de código-fonte."" PhD diss., Universidade de São Paulo, 2013.",2013,valid,self,msc_phd,national_other,3
2010,2,Activity Diagram Inspection on Requirements Specification,"Rafael Maiani de Mello, Wallace M. Pereira, Guilherme Horta Travassos",portuguese,1,"de Mello, Rafael M., Eldanae N. Teixeira, Marcelo Schots, Cláudia ML Werner, and Guilherme Horta Travassos. ""Checklist-based inspection technique for feature models review."" In 2012 Sixth Brazilian Symposium on Software Components, Architectures and Reuse, pp. 140-149. IEEE, 2012.",2012,valid,self,conference,national_other,2
2010,2,Activity Diagram Inspection on Requirements Specification,"Rafael Maiani de Mello, Wallace M. Pereira, Guilherme Horta Travassos",portuguese,2,"Massollar, Jobson L., Rafael M. de Mello, and Guilherme H. Travassos. ""Structuring and Verifying Requirement Specifications through Activity Diagrams to Support the Semi-automated Generation of Functional Test Procedures."" In 2012 Eighth International Conference on the Quality of Information and Communications Technology, pp. 239-244. IEEE, 2012.",2012,valid,self,conference,international,2
2010,2,Activity Diagram Inspection on Requirements Specification,"Rafael Maiani de Mello, Wallace M. Pereira, Guilherme Horta Travassos",portuguese,3,"Mello, Rafael Maiani de, Rebeca Campos Motta, and Guilherme Horta Travassos. ""A Checklist-Based Inspection Technique for Business Process Models."" In International Conference on Business Process Management, pp. 108-123. Springer, Cham, 2016.",2016,valid,self,conference,international,6
2010,2,Activity Diagram Inspection on Requirements Specification,"Rafael Maiani de Mello, Wallace M. Pereira, Guilherme Horta Travassos",portuguese,4,"Esteca, Antonio Marcos Neves, Arianne Simonato, Rogéria Cristiane Gratão De Souza, Carlos Roberto Valêncio, Rogério Eduardo Garcia, Mário Luiz Tronco, and Vanessa dos Anjos Borges. ""Computational support for the process of software requirement specification."" In 2012 XXXVIII Conferencia Latinoamericana En Informatica (CLEI), pp. 1-10. Ieee, 2012.",2012,valid,community_nat,conference,international,2
2010,2,Activity Diagram Inspection on Requirements Specification,"Rafael Maiani de Mello, Wallace M. Pereira, Guilherme Horta Travassos",portuguese,5,"Travassos, Guilherme Horta. ""Software Defects: Stay Away from Them. Do Inspections!."" In 2014 9th International Conference on the Quality of Information and Communications Technology, pp. 1-7. IEEE, 2014.",2014,valid,self,conference,international,4
2010,2,Activity Diagram Inspection on Requirements Specification,"Rafael Maiani de Mello, Wallace M. Pereira, Guilherme Horta Travassos",portuguese,6,"Silva, Williamson, Natasha M. Costa Valentim, and Tayana Conte. ""Projetando diagramas de atividade visando a usabilidade de aplicações interativas."" In Proceedings of the 13th Brazilian Symposium on Human Factors in Computing Systems, pp. 349-352. 2014.",2014,valid,community_nat,conference,national_other,4
2010,2,Activity Diagram Inspection on Requirements Specification,"Rafael Maiani de Mello, Wallace M. Pereira, Guilherme Horta Travassos",portuguese,7,"de Mello, Rafael M., Jobson L. Massollar, and Guilherme H. Travassos. ""Técnica de inspeção baseada em checklist para identificação de defeitos em diagramas de atividades."" In Anais do X Simpósio Brasileiro de Qualidade de Software, pp. 119-133. SBC, 2011.",2011,valid,self,conference,national_other,1
2010,2,Activity Diagram Inspection on Requirements Specification,"Rafael Maiani de Mello, Wallace M. Pereira, Guilherme Horta Travassos",portuguese,8,"Valentim, Natasha Malveira Costa. ""Antecipando a usabilidade nas fases iniciais do processo de desenvolvimento de software."" (2017).",2017,valid,community_nat,msc_phd,national_other,7
2010,2,Activity Diagram Inspection on Requirements Specification,"Rafael Maiani de Mello, Wallace M. Pereira, Guilherme Horta Travassos",portuguese,9,"Silva, Williamson, Natasha M. Costa Valentim, and Tayana Conte. ""Designing Activity Diagrams Aiming at Achieving Usability in Interactive Applications: An Empirical Study."" In International Conference on Human-Computer Interaction, pp. 208-219. Springer, Cham, 2016.",2016,valid,community_nat,conference,international,6
2010,2,Activity Diagram Inspection on Requirements Specification,"Rafael Maiani de Mello, Wallace M. Pereira, Guilherme Horta Travassos",portuguese,10,"da Silveira, Alexsander Nolasco, and Morganna Carmem Diniz. ""DEZEMBRO DE 2018.""",2018,valid,community_nat,other,national_other,8
2010,2,Activity Diagram Inspection on Requirements Specification,"Rafael Maiani de Mello, Wallace M. Pereira, Guilherme Horta Travassos",portuguese,11,"Nakazato, Karen Miyuki, and Guilherme Horta Travassos. ""Desenvolvimento de uma Técnica de Inspeção de Diagrama de Estados com apoio dos Diagramas de Atividades descrevendo os Casos de Uso do Software.""",,invalid,self,,,
2010,2,Activity Diagram Inspection on Requirements Specification,"Rafael Maiani de Mello, Wallace M. Pereira, Guilherme Horta Travassos",portuguese,12,"Nakazato, Karen Miyuki. ""TÉCNICA DE LEITURA PARA INSPEÇÃO DE DIAGRAMAS DE ESTADOS COM BASE EM DIAGRAMAS DE ATIVIDADES ESPECIFICANDO OS CASOS DE USO DO SOFTWARE."" PhD diss., Universidade Federal do Rio de Janeiro, 2013.",2013,valid,self,msc_phd,national_other,3
